seq,stamp,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,fix_quality
94,1706726427.0,GPS1_Frame,41.973461666666665,-87.90023666666667,150.0,425413.24081573053,4647221.6082285745,16,T,5.5,"$GPGGA,184027.000,4158.4077,N,08754.0142,W,1,05,5.5,150.0,M,-34.1,M,,0000*69",
95,1706726428.0,GPS1_Frame,41.97346,-87.90023666666667,150.0,425413.23887106124,4647221.423178889,16,T,1.9,"$GPGGA,184028.000,4158.4076,N,08754.0142,W,1,06,1.9,150.0,M,-34.1,M,,0000*6C",
96,1706726429.0,GPS1_Frame,41.97346,-87.90023666666667,150.0,425413.23887106124,4647221.423178889,16,T,5.5,"$GPGGA,184029.000,4158.4076,N,08754.0142,W,1,05,5.5,150.0,M,-34.1,M,,0000*66",
97,1706726430.0,GPS1_Frame,41.97346,-87.90023666666667,150.0,425413.23887106124,4647221.423178889,16,T,1.9,"$GPGGA,184030.000,4158.4076,N,08754.0142,W,1,06,1.9,150.0,M,-34.1,M,,0000*65",
98,1706726431.0,GPS1_Frame,41.97346,-87.90023666666667,150.0,425413.23887106124,4647221.423178889,16,T,5.5,"$GPGGA,184031.000,4158.4076,N,08754.0142,W,1,05,5.5,150.0,M,-34.1,M,,0000*6F",
99,1706726432.0,GPS1_Frame,41.97346,-87.90023666666667,150.1,425413.23887106124,4647221.423178889,16,T,1.9,"$GPGGA,184032.000,4158.4076,N,08754.0142,W,1,06,1.9,150.1,M,-34.1,M,,0000*66",
100,1706726433.0,GPS1_Frame,41.97346,-87.90023666666667,150.1,425413.23887106124,4647221.423178889,16,T,1.9,"$GPGGA,184033.000,4158.4076,N,08754.0142,W,1,06,1.9,150.1,M,-34.1,M,,0000*67",
101,1706726434.0,GPS1_Frame,41.97346,-87.90023666666667,150.1,425413.23887106124,4647221.423178889,16,T,1.9,"$GPGGA,184034.000,4158.4076,N,08754.0142,W,1,06,1.9,150.1,M,-34.1,M,,0000*60",
102,1706726435.0,GPS1_Frame,41.97345833333333,-87.90023666666667,150.2,425413.236926392,4647221.238129201,16,T,1.9,"$GPGGA,184035.000,4158.4075,N,08754.0142,W,1,06,1.9,150.2,M,-34.1,M,,0000*61",
103,1706726436.0,GPS1_Frame,41.97345833333333,-87.90023666666667,150.2,425413.236926392,4647221.238129201,16,T,1.9,"$GPGGA,184036.000,4158.4075,N,08754.0142,W,1,06,1.9,150.2,M,-34.1,M,,0000*62",
104,1706726437.0,GPS1_Frame,41.97345833333333,-87.90023666666667,150.3,425413.236926392,4647221.238129201,16,T,1.9,"$GPGGA,184037.000,4158.4075,N,08754.0142,W,1,06,1.9,150.3,M,-34.1,M,,0000*62",
105,1706726438.0,GPS1_Frame,41.973456666666664,-87.90023666666667,150.3,425413.2349817228,4647221.053079515,16,T,1.9,"$GPGGA,184038.000,4158.4074,N,08754.0142,W,1,06,1.9,150.3,M,-34.1,M,,0000*6C",
106,1706726439.0,GPS1_Frame,41.973456666666664,-87.90023666666667,150.4,425413.2349817228,4647221.053079515,16,T,1.9,"$GPGGA,184039.000,4158.4074,N,08754.0142,W,1,06,1.9,150.4,M,-34.1,M,,0000*6A",
107,1706726440.0,GPS1_Frame,41.973456666666664,-87.90023666666667,150.4,425413.2349817228,4647221.053079515,16,T,1.9,"$GPGGA,184040.000,4158.4074,N,08754.0142,W,1,06,1.9,150.4,M,-34.1,M,,0000*64",
108,1706726441.0,GPS1_Frame,41.973455,-87.90023666666667,150.5,425413.2330370537,4647220.86802983,16,T,1.9,"$GPGGA,184041.000,4158.4073,N,08754.0142,W,1,06,1.9,150.5,M,-34.1,M,,0000*63",
109,1706726442.0,GPS1_Frame,41.973455,-87.90023666666667,150.5,425413.2330370537,4647220.86802983,16,T,1.9,"$GPGGA,184042.000,4158.4073,N,08754.0142,W,1,06,1.9,150.5,M,-34.1,M,,0000*60",
110,1706726443.0,GPS1_Frame,41.97345333333333,-87.900235,150.6,425413.3691809411,4647220.6815289855,16,T,1.9,"$GPGGA,184043.000,4158.4072,N,08754.0141,W,1,06,1.9,150.6,M,-34.1,M,,0000*60",
111,1706726444.0,GPS1_Frame,41.97345333333333,-87.900235,150.7,425413.3691809411,4647220.6815289855,16,T,1.9,"$GPGGA,184044.000,4158.4072,N,08754.0141,W,1,06,1.9,150.7,M,-34.1,M,,0000*66",
112,1706726445.0,GPS1_Frame,41.97345166666667,-87.900235,150.8,425413.3672362757,4647220.496479301,16,T,1.9,"$GPGGA,184045.000,4158.4071,N,08754.0141,W,1,06,1.9,150.8,M,-34.1,M,,0000*6B",
113,1706726446.0,GPS1_Frame,41.97345166666667,-87.900235,150.9,425413.3672362757,4647220.496479301,16,T,1.9,"$GPGGA,184046.000,4158.4071,N,08754.0141,W,1,06,1.9,150.9,M,-34.1,M,,0000*69",
114,1706726447.0,GPS1_Frame,41.97345,-87.900235,151.0,425413.36529161036,4647220.311429614,16,T,1.9,"$GPGGA,184047.000,4158.4070,N,08754.0141,W,1,06,1.9,151.0,M,-34.1,M,,0000*61",
115,1706726448.0,GPS1_Frame,41.97345,-87.900235,151.0,425413.36529161036,4647220.311429614,16,T,1.9,"$GPGGA,184048.000,4158.4070,N,08754.0141,W,1,06,1.9,151.0,M,-34.1,M,,0000*6E",
116,1706726449.0,GPS1_Frame,41.97344833333333,-87.900235,151.1,425413.36334694515,4647220.126379928,16,T,1.9,"$GPGGA,184049.000,4158.4069,N,08754.0141,W,1,06,1.9,151.1,M,-34.1,M,,0000*66",
117,1706726450.0,GPS1_Frame,41.97344833333333,-87.900235,151.2,425413.36334694515,4647220.126379928,16,T,1.9,"$GPGGA,184050.000,4158.4069,N,08754.0141,W,1,06,1.9,151.2,M,-34.1,M,,0000*6D",
118,1706726451.0,GPS1_Frame,41.97344666666667,-87.900235,151.3,425413.36140227993,4647219.941330242,16,T,1.9,"$GPGGA,184051.000,4158.4068,N,08754.0141,W,1,06,1.9,151.3,M,-34.1,M,,0000*6C",
119,1706726452.0,GPS1_Frame,41.97344666666667,-87.900235,151.4,425413.36140227993,4647219.941330242,16,T,1.9,"$GPGGA,184052.000,4158.4068,N,08754.0141,W,1,06,1.9,151.4,M,-34.1,M,,0000*68",
120,1706726453.0,GPS1_Frame,41.973445,-87.900235,151.5,425413.35945761483,4647219.756280555,16,T,1.9,"$GPGGA,184053.000,4158.4067,N,08754.0141,W,1,06,1.9,151.5,M,-34.1,M,,0000*67",
121,1706726454.0,GPS1_Frame,41.973443333333336,-87.90023333333333,151.5,425413.49560152355,4647219.5697797155,16,T,1.9,"$GPGGA,184054.000,4158.4066,N,08754.0140,W,1,06,1.9,151.5,M,-34.1,M,,0000*60",
122,1706726455.0,GPS1_Frame,41.97332,-87.90020833333334,162.9,425415.42302940093,4647205.854336121,16,T,1.9,"$GPGGA,184055.000,4158.3992,N,08754.0125,W,1,06,1.9,162.9,M,-34.1,M,,0000*6B",
123,1706726456.0,GPS1_Frame,41.97332,-87.90020833333334,163.0,425415.42302940093,4647205.854336121,16,T,1.9,"$GPGGA,184056.000,4158.3992,N,08754.0125,W,1,06,1.9,163.0,M,-34.1,M,,0000*60",
124,1706726457.0,GPS1_Frame,41.973258333333334,-87.90019833333334,168.8,425416.17961300083,4647198.998791307,16,T,1.9,"$GPGGA,184057.000,4158.3955,N,08754.0119,W,1,06,1.9,168.8,M,-34.1,M,,0000*66",
125,1706726458.0,GPS1_Frame,41.973258333333334,-87.90019833333334,168.8,425416.17961300083,4647198.998791307,16,T,1.9,"$GPGGA,184058.000,4158.3955,N,08754.0119,W,1,06,1.9,168.8,M,-34.1,M,,0000*69",
126,1706726459.0,GPS1_Frame,41.973256666666664,-87.90019833333334,168.9,425416.1776684221,4647198.813741627,16,T,1.9,"$GPGGA,184059.000,4158.3954,N,08754.0119,W,1,06,1.9,168.9,M,-34.1,M,,0000*68",
127,1706726460.0,GPS1_Frame,41.973256666666664,-87.90019833333334,168.9,425416.1776684221,4647198.813741627,16,T,1.9,"$GPGGA,184100.000,4158.3954,N,08754.0119,W,1,06,1.9,168.9,M,-34.1,M,,0000*65",
128,1706726461.0,GPS1_Frame,41.973256666666664,-87.90019666666667,169.0,425416.3157574011,4647198.8122905325,16,T,1.9,"$GPGGA,184101.000,4158.3954,N,08754.0118,W,1,06,1.9,169.0,M,-34.1,M,,0000*6D",
129,1706726462.0,GPS1_Frame,41.97325333333333,-87.90019666666667,169.2,425416.31186825107,4647198.442191172,16,T,1.1,"$GPGGA,184102.000,4158.3952,N,08754.0118,W,1,07,1.1,169.2,M,-34.1,M,,0000*63",
130,1706726463.0,GPS1_Frame,41.97325,-87.90019666666667,169.5,425416.30797910126,4647198.072091815,16,T,1.1,"$GPGGA,184103.000,4158.3950,N,08754.0118,W,1,07,1.1,169.5,M,-34.1,M,,0000*67",
131,1706726464.0,GPS1_Frame,41.973243333333336,-87.900195,170.1,425416.4382898123,4647197.330442006,16,T,1.1,"$GPGGA,184104.000,4158.3946,N,08754.0117,W,1,07,1.1,170.1,M,-34.1,M,,0000*64",
132,1706726465.0,GPS1_Frame,41.973236666666665,-87.90019333333333,170.8,425416.5686005511,4647196.5887922,16,T,1.1,"$GPGGA,184105.000,4158.3942,N,08754.0116,W,1,07,1.1,170.8,M,-34.1,M,,0000*69",
133,1706726466.0,GPS1_Frame,41.97323,-87.90019166666667,171.4,425416.6989113218,4647195.8471423965,16,T,1.1,"$GPGGA,184106.000,4158.3938,N,08754.0115,W,1,07,1.1,171.4,M,-34.1,M,,0000*69",
134,1706726467.0,GPS1_Frame,41.97322333333334,-87.90019166666667,172.0,425416.69113306917,4647195.106943682,16,T,1.1,"$GPGGA,184107.000,4158.3934,N,08754.0115,W,1,07,1.1,172.0,M,-34.1,M,,0000*63",
135,1706726468.0,GPS1_Frame,41.973216666666666,-87.90019,172.6,425416.8214438851,4647194.365293885,16,T,1.1,"$GPGGA,184108.000,4158.3930,N,08754.0114,W,1,07,1.1,172.6,M,-34.1,M,,0000*6F",
136,1706726469.0,GPS1_Frame,41.973211666666664,-87.90018833333333,173.1,425416.953699282,4647193.808693767,16,T,1.1,"$GPGGA,184109.000,4158.3927,N,08754.0113,W,1,07,1.1,173.1,M,-34.1,M,,0000*69",
137,1706726470.0,GPS1_Frame,41.973205,-87.90018666666667,173.7,425417.0840101537,4647193.067043976,16,T,1.1,"$GPGGA,184110.000,4158.3923,N,08754.0112,W,1,07,1.1,173.7,M,-34.1,M,,0000*62",
138,1706726471.0,GPS1_Frame,41.97320166666667,-87.90018666666667,174.0,425417.0801210508,4647192.696944621,16,T,1.1,"$GPGGA,184111.000,4158.3921,N,08754.0112,W,1,07,1.1,174.0,M,-34.1,M,,0000*61",
139,1706726472.0,GPS1_Frame,41.973198333333336,-87.90018666666667,174.3,425417.07623194816,4647192.326845267,16,T,1.1,"$GPGGA,184112.000,4158.3919,N,08754.0112,W,1,07,1.1,174.3,M,-34.1,M,,0000*6A",
140,1706726473.0,GPS1_Frame,41.973195,-87.900185,174.7,425417.21043196006,4647191.955294834,16,T,1.1,"$GPGGA,184113.000,4158.3917,N,08754.0111,W,1,07,1.1,174.7,M,-34.1,M,,0000*62",
141,1706726474.0,GPS1_Frame,41.97318666666666,-87.900185,175.3,425417.2007092231,4647191.030046446,16,T,1.1,"$GPGGA,184114.000,4158.3912,N,08754.0111,W,1,07,1.1,175.3,M,-34.1,M,,0000*65",
142,1706726475.0,GPS1_Frame,41.973185,-87.90018333333333,175.6,425417.3368538098,4647190.843545697,16,T,1.1,"$GPGGA,184115.000,4158.3911,N,08754.0110,W,1,07,1.1,175.6,M,-34.1,M,,0000*63",
143,1706726476.0,GPS1_Frame,41.97318166666667,-87.90018333333333,175.9,425417.33296472277,4647190.473446342,16,T,1.1,"$GPGGA,184116.000,4158.3909,N,08754.0110,W,1,07,1.1,175.9,M,-34.1,M,,0000*66",
144,1706726477.0,GPS1_Frame,41.97317833333334,-87.90018166666667,176.2,425417.4671647842,4647190.101895918,16,T,1.1,"$GPGGA,184117.000,4158.3907,N,08754.0109,W,1,07,1.1,176.2,M,-34.1,M,,0000*69",
145,1706726478.0,GPS1_Frame,41.973175,-87.90018166666667,176.5,425417.46327570494,4647189.731796564,16,T,1.1,"$GPGGA,184118.000,4158.3905,N,08754.0109,W,1,07,1.1,176.5,M,-34.1,M,,0000*63",
146,1706726479.0,GPS1_Frame,41.973171666666666,-87.90018166666667,176.8,425417.4593866259,4647189.361697209,16,T,1.1,"$GPGGA,184119.000,4158.3903,N,08754.0109,W,1,07,1.1,176.8,M,-34.1,M,,0000*69",
147,1706726480.0,GPS1_Frame,41.973168333333334,-87.90018,177.1,425417.593586719,4647188.990146788,16,T,1.1,"$GPGGA,184120.000,4158.3901,N,08754.0108,W,1,07,1.1,177.1,M,-34.1,M,,0000*68",
148,1706726481.0,GPS1_Frame,41.973165,-87.90018,177.4,425417.5896976477,4647188.620047435,16,T,1.1,"$GPGGA,184121.000,4158.3899,N,08754.0108,W,1,07,1.1,177.4,M,-34.1,M,,0000*6C",
149,1706726482.0,GPS1_Frame,41.97316166666667,-87.90018,177.7,425417.5858085766,4647188.249948082,16,T,1.1,"$GPGGA,184122.000,4158.3897,N,08754.0108,W,1,07,1.1,177.7,M,-34.1,M,,0000*62",
150,1706726483.0,GPS1_Frame,41.97315833333333,-87.90017833333333,178.0,425417.72000869724,4647187.878397663,16,T,1.1,"$GPGGA,184123.000,4158.3895,N,08754.0107,W,1,07,1.1,178.0,M,-34.1,M,,0000*66",
151,1706726484.0,GPS1_Frame,41.973155,-87.90017833333333,178.3,425417.7161196339,4647187.50829831,16,T,1.1,"$GPGGA,184124.000,4158.3893,N,08754.0107,W,1,07,1.1,178.3,M,-34.1,M,,0000*64",
152,1706726485.0,GPS1_Frame,41.973151666666666,-87.90017833333333,178.6,425417.71223057073,4647187.138198958,16,T,1.1,"$GPGGA,184125.000,4158.3891,N,08754.0107,W,1,07,1.1,178.6,M,-34.1,M,,0000*62",
153,1706726486.0,GPS1_Frame,41.973148333333334,-87.90017666666667,178.9,425417.84643072094,4647186.766648544,16,T,1.1,"$GPGGA,184126.000,4158.3889,N,08754.0106,W,1,07,1.1,178.9,M,-34.1,M,,0000*66",
154,1706726487.0,GPS1_Frame,41.973145,-87.90017666666667,179.2,425417.84254166554,4647186.39654919,16,T,1.1,"$GPGGA,184127.000,4158.3887,N,08754.0106,W,1,07,1.1,179.2,M,-34.1,M,,0000*63",
155,1706726488.0,GPS1_Frame,41.97314166666666,-87.90017666666667,179.5,425417.8386526104,4647186.02644984,16,T,1.1,"$GPGGA,184128.000,4158.3885,N,08754.0106,W,1,07,1.1,179.5,M,-34.1,M,,0000*69",
156,1706726489.0,GPS1_Frame,41.97313833333333,-87.900175,179.7,425417.9728527922,4647185.6548994295,16,T,1.1,"$GPGGA,184129.000,4158.3883,N,08754.0105,W,1,07,1.1,179.7,M,-34.1,M,,0000*6F",
157,1706726490.0,GPS1_Frame,41.97313666666667,-87.900175,180.0,425417.9709082685,4647185.469849752,16,T,1.1,"$GPGGA,184130.000,4158.3882,N,08754.0105,W,1,07,1.1,180.0,M,-34.1,M,,0000*67",
158,1706726491.0,GPS1_Frame,41.97313333333334,-87.900175,180.2,425417.96701922116,4647185.099750402,16,T,1.1,"$GPGGA,184131.000,4158.3880,N,08754.0105,W,1,07,1.1,180.2,M,-34.1,M,,0000*66",
159,1706726492.0,GPS1_Frame,41.97313,-87.90017333333333,180.5,425418.1012194288,4647184.728199994,16,T,1.1,"$GPGGA,184132.000,4158.3878,N,08754.0104,W,1,07,1.1,180.5,M,-34.1,M,,0000*64",
160,1706726493.0,GPS1_Frame,41.973128333333335,-87.90017333333333,180.7,425418.099274909,4647184.543150319,16,T,1.1,"$GPGGA,184133.000,4158.3877,N,08754.0104,W,1,07,1.1,180.7,M,-34.1,M,,0000*68",
161,1706726494.0,GPS1_Frame,41.973125,-87.90017333333333,181.0,425418.0953858695,4647184.173050967,16,T,1.1,"$GPGGA,184134.000,4158.3875,N,08754.0104,W,1,07,1.1,181.0,M,-34.1,M,,0000*6B",
162,1706726495.0,GPS1_Frame,41.973123333333334,-87.90017333333333,181.2,425418.09344134986,4647183.988001292,16,T,1.1,"$GPGGA,184135.000,4158.3874,N,08754.0104,W,1,07,1.1,181.2,M,-34.1,M,,0000*69",
163,1706726496.0,GPS1_Frame,41.97312,-87.90017166666667,181.4,425418.22764158284,4647183.616450887,16,T,1.1,"$GPGGA,184136.000,4158.3872,N,08754.0103,W,1,07,1.1,181.4,M,-34.1,M,,0000*6D",
164,1706726497.0,GPS1_Frame,41.97311666666667,-87.90017166666667,181.7,425418.22375255125,4647183.246351538,16,T,1.1,"$GPGGA,184137.000,4158.3870,N,08754.0103,W,1,07,1.1,181.7,M,-34.1,M,,0000*6D",
165,1706726498.0,GPS1_Frame,41.973115,-87.90017166666667,181.9,425418.2218080355,4647183.061301862,16,T,1.1,"$GPGGA,184138.000,4158.3869,N,08754.0103,W,1,07,1.1,181.9,M,-34.1,M,,0000*64",
166,1706726499.0,GPS1_Frame,41.97311333333333,-87.90017,182.1,425418.3579528106,4647182.874801136,16,T,1.1,"$GPGGA,184139.000,4158.3868,N,08754.0102,W,1,07,1.1,182.1,M,-34.1,M,,0000*6E",
167,1706726500.0,GPS1_Frame,41.97311,-87.90017,182.3,425418.3540637866,4647182.504701786,16,T,1.1,"$GPGGA,184140.000,4158.3866,N,08754.0102,W,1,07,1.1,182.3,M,-34.1,M,,0000*6C",
168,1706726501.0,GPS1_Frame,41.973108333333336,-87.90017,182.6,425418.3521192748,4647182.319652111,16,T,1.1,"$GPGGA,184141.000,4158.3865,N,08754.0102,W,1,07,1.1,182.6,M,-34.1,M,,0000*6B",
169,1706726502.0,GPS1_Frame,41.973105,-87.90017,182.8,425418.34823025117,4647181.949552762,16,T,1.1,"$GPGGA,184142.000,4158.3863,N,08754.0102,W,1,07,1.1,182.8,M,-34.1,M,,0000*60",
170,1706726503.0,GPS1_Frame,41.973103333333334,-87.90016833333334,183.0,425418.4843750497,4647181.76305204,16,T,1.1,"$GPGGA,184143.000,4158.3862,N,08754.0101,W,1,07,1.1,183.0,M,-34.1,M,,0000*6A",
171,1706726504.0,GPS1_Frame,41.973101666666665,-87.90016833333334,183.1,425418.4824305417,4647181.578002363,16,T,1.1,"$GPGGA,184144.000,4158.3861,N,08754.0101,W,1,07,1.1,183.1,M,-34.1,M,,0000*6F",
172,1706726505.0,GPS1_Frame,41.97309833333333,-87.90016833333334,183.3,425418.4785415259,4647181.2079030145,16,T,1.1,"$GPGGA,184145.000,4158.3859,N,08754.0101,W,1,07,1.1,183.3,M,-34.1,M,,0000*67",
173,1706726506.0,GPS1_Frame,41.97309666666666,-87.90016833333334,183.5,425418.4765970181,4647181.02285334,16,T,1.1,"$GPGGA,184146.000,4158.3858,N,08754.0101,W,1,07,1.1,183.5,M,-34.1,M,,0000*63",
174,1706726507.0,GPS1_Frame,41.973095,-87.90016833333334,183.7,425418.4746525103,4647180.837803666,16,T,1.1,"$GPGGA,184147.000,4158.3857,N,08754.0101,W,1,07,1.1,183.7,M,-34.1,M,,0000*6F",
175,1706726508.0,GPS1_Frame,41.97309333333333,-87.90016666666666,183.9,425418.6107973365,4647180.651302947,16,T,1.1,"$GPGGA,184148.000,4158.3856,N,08754.0100,W,1,07,1.1,183.9,M,-34.1,M,,0000*6E",
176,1706726509.0,GPS1_Frame,41.97309166666667,-87.90016666666666,184.0,425418.60885283246,4647180.466253272,16,T,1.1,"$GPGGA,184149.000,4158.3855,N,08754.0100,W,1,07,1.1,184.0,M,-34.1,M,,0000*62",
177,1706726510.0,GPS1_Frame,41.97309,-87.90016666666666,184.2,425418.6069083285,4647180.281203599,16,T,1.1,"$GPGGA,184150.000,4158.3854,N,08754.0100,W,1,07,1.1,184.2,M,-34.1,M,,0000*69",
178,1706726511.0,GPS1_Frame,41.97308833333334,-87.90016666666666,184.3,425418.6049638246,4647180.096153924,16,T,1.1,"$GPGGA,184151.000,4158.3853,N,08754.0100,W,1,07,1.1,184.3,M,-34.1,M,,0000*6E",
179,1706726512.0,GPS1_Frame,41.97308666666667,-87.90016666666666,184.4,425418.60301932076,4647179.91110425,16,T,1.1,"$GPGGA,184152.000,4158.3852,N,08754.0100,W,1,07,1.1,184.4,M,-34.1,M,,0000*6B",
180,1706726513.0,GPS1_Frame,41.97308666666667,-87.90016666666666,184.5,425418.60301932076,4647179.91110425,16,T,1.1,"$GPGGA,184153.000,4158.3852,N,08754.0100,W,1,07,1.1,184.5,M,-34.1,M,,0000*6B",
181,1706726514.0,GPS1_Frame,41.973085,-87.900165,184.6,425418.7391641668,4647179.724603533,16,T,1.1,"$GPGGA,184154.000,4158.3851,N,08754.0099,W,1,07,1.1,184.6,M,-34.1,M,,0000*6D",
182,1706726515.0,GPS1_Frame,41.973083333333335,-87.900165,184.7,425418.73721966665,4647179.539553859,16,T,1.1,"$GPGGA,184155.000,4158.3850,N,08754.0099,W,1,07,1.1,184.7,M,-34.1,M,,0000*6C",
183,1706726516.0,GPS1_Frame,41.973083333333335,-87.900165,184.8,425418.73721966665,4647179.539553859,16,T,1.1,"$GPGGA,184156.000,4158.3850,N,08754.0099,W,1,07,1.1,184.8,M,-34.1,M,,0000*60",
184,1706726517.0,GPS1_Frame,41.973083333333335,-87.900165,184.8,425418.73721966665,4647179.539553859,16,T,1.1,"$GPGGA,184157.000,4158.3850,N,08754.0099,W,1,07,1.1,184.8,M,-34.1,M,,0000*61",
185,1706726518.0,GPS1_Frame,41.973083333333335,-87.900165,184.8,425418.73721966665,4647179.539553859,16,T,1.1,"$GPGGA,184158.000,4158.3850,N,08754.0099,W,1,07,1.1,184.8,M,-34.1,M,,0000*6E",
186,1706726519.0,GPS1_Frame,41.973081666666666,-87.900165,184.9,425418.73527516663,4647179.354504184,16,T,1.1,"$GPGGA,184159.000,4158.3849,N,08754.0099,W,1,07,1.1,184.9,M,-34.1,M,,0000*66",
187,1706726520.0,GPS1_Frame,41.973081666666666,-87.900165,184.9,425418.73527516663,4647179.354504184,16,T,1.1,"$GPGGA,184200.000,4158.3849,N,08754.0099,W,1,07,1.1,184.9,M,-34.1,M,,0000*69",
